antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"has_genre, ~has_genre","written_by, ~directed_by",0.1179249740149296,0.016535953888311444,0.0020788056316734384,0.017628205128205128,1.0660531135531135,0.00012880369908223723,1.001111851180577,0.07024394994400338
"has_genre, ~has_genre","~release_year, ~written_by",0.1179249740149296,0.01804781252952849,0.0020788056316734384,0.017628205128205128,0.9767502349308631,-4.948219189752955e-05,0.9995728629389466,-0.02627636170535583
"has_genre, ~has_genre",~Next in series,0.1179249740149296,0.005385996409335727,0.0020788056316734384,0.017628205128205128,3.272970085470085,0.0014436621450580186,1.0124618894626012,0.7873107075035303
"has_genre, ~has_genre","release_year, ~release_year, ~written_by",0.1179249740149296,0.01804781252952849,0.0020788056316734384,0.017628205128205128,0.9767502349308631,-4.948219189752955e-05,0.9995728629389466,-0.02627636170535583
~has_genre,"is-a, ~is-a",0.12888594916375318,0.030993102144949446,0.002267787961825569,0.017595307917888565,0.5677169015091911,-0.001726787425655395,0.9863622452793201,-0.46641071152955704
~has_genre,"directed_by, starred_actors",0.12888594916375318,0.010205045828215062,0.002267787961825569,0.017595307917888565,1.724177256435321,0.0009525009439964713,1.0075226249927722,0.4821564160971906
starred_actors,"has_genre, ~directed_by, ~has_genre",0.22630634035717662,0.005858452234716054,0.003968628933194746,0.01753653444676409,2.9933732911307156,0.002642824047798833,1.0118865307683191,0.8607137041431129
written_by,"~directed_by, ~starred_actors",0.28696966833601056,0.01455163942171407,0.005008031749031466,0.017451432334540665,1.1992760285483368,0.0008321526104369623,1.0029512972775652,0.2330386209862529
has_genre,"written_by, ~directed_by, ~written_by",0.2388736653122933,0.008315222526693753,0.004157611263346877,0.01740506329113924,2.0931566455696204,0.002171323580508191,1.0092508524366015,0.6861576660459342
~starred_actors,"starred_actors, written_by, ~has_genre, ~written_by",0.1973920438439006,0.006897855050552773,0.003401681942738354,0.01723312589755864,2.4983311147104534,0.00204010023617077,1.0105165030683854,0.7472300708997202
~starred_actors,"has_genre, written_by, ~has_genre, ~written_by",0.1973920438439006,0.03609562505905698,0.003401681942738354,0.01723312589755864,0.47742976799440595,-0.003723307261492019,0.9808067409895909,-0.5769417012316096
~written_by,"has_genre, ~release_year",0.301993763583105,0.007748275536237362,0.005197014079183596,0.017209011264080098,2.2210117830214595,0.0028570831887163744,1.0096263964935326,0.7876072215316834
~written_by,"has_genre, release_year, ~release_year",0.301993763583105,0.007748275536237362,0.005197014079183596,0.017209011264080098,2.2210117830214595,0.0028570831887163744,1.0096263964935326,0.7876072215316834
"starred_actors, ~starred_actors","directed_by, ~directed_by",0.1482566380043466,0.006614381555324577,0.0025512614570537655,0.017208413001912046,2.6016662114176454,0.0015706354851833825,1.0107795300516833,0.7227892414269161
"starred_actors, ~starred_actors",~Film Executive Produced,0.1482566380043466,0.005291505244259662,0.0025512614570537655,0.017208413001912046,3.2520827642720564,0.001766760679557459,1.0121255695666385,0.8130439070088504
"starred_actors, ~starred_actors","directed_by, ~written_by",0.1482566380043466,0.008882169517150146,0.0025512614570537655,0.017208413001912046,1.937411008502502,0.0012344208662563943,1.0084720337403317,0.5680669575721717
written_by,"in_language, ~written_by",0.28696966833601056,0.006708872720400642,0.0049135405839554,0.017122160026341784,2.5521664726588043,0.0029882976044735186,1.0105946913059107,0.8529455238638912
written_by,"has_genre, release_year, ~has_genre",0.28696966833601056,0.008504204856845885,0.0049135405839554,0.017122160026341784,2.013375772875279,0.002473091736724846,1.0087680837017619,0.7058910477277823
starred_actors,"has_genre, written_by, ~directed_by",0.22630634035717662,0.0062364168950203155,0.003874137768118681,0.017118997912317326,2.7450053773644587,0.0024627970836649665,1.0110721246968677,0.8216455967686203
"written_by, ~written_by",Subject,0.18879334782197865,0.007748275536237362,0.0032126996125862234,0.01701701701701702,2.196232818184038,0.001749876734252835,1.0094291983088584,0.6714378704306417
has_genre,"~has_genre, ~starred_actors, ~written_by",0.2388736653122933,0.004535575923651138,0.0040631200982708116,0.017009493670886076,3.7502389899789033,0.002979690453086074,1.0126897642112715,0.9635067053541784
has_genre,"directed_by, ~written_by",0.2388736653122933,0.008882169517150146,0.0040631200982708116,0.017009493670886076,1.9150156544573123,0.001941403709784034,1.008267957931849,0.6277683946126197
has_genre,~is-a,0.2388736653122933,0.03156004913540584,0.0040631200982708116,0.017009493670886076,0.5389565015538543,-0.003475744516139654,0.985197664300078,-0.5291702009656792
~written_by,"release_year, ~has_genre",0.301993763583105,0.008693187186998016,0.005102522914107531,0.016896120150187734,1.9436047777112695,0.0024772345979735748,1.008343912714944,0.6955412160502182
~has_genre,"release_year, ~release_year, ~written_by",0.12888594916375318,0.01804781252952849,0.002173296796749504,0.016862170087976542,0.9343054766547421,-0.00015281265144825255,0.9987940221549017,-0.07468841642228728
~has_genre,"~release_year, ~written_by",0.12888594916375318,0.01804781252952849,0.002173296796749504,0.016862170087976542,0.9343054766547421,-0.00015281265144825255,0.9987940221549017,-0.07468841642228728
written_by,"starred_actors, ~directed_by, ~starred_actors",0.28696966833601056,0.014268165926485873,0.004819049418879335,0.016792887718142906,1.1769478855702409,0.0007245185751925164,1.0025678432958012,0.21085317243780627
has_genre,"starred_actors, ~directed_by, ~has_genre",0.2388736653122933,0.0040631200982708116,0.003968628933194746,0.016613924050632913,4.088957168089491,0.0029980565427167524,1.0127628448880013,0.9925275634772841
~written_by,"has_genre, ~directed_by",0.301993763583105,0.017291883208919966,0.005008031749031466,0.01658322903629537,0.9590181032301307,-0.00021400914066977295,0.9992793958842799,-0.05768990083758534
"starred_actors, ~starred_actors","written_by, ~directed_by, ~written_by",0.1482566380043466,0.008315222526693753,0.0024567702919777,0.0165710643722116,1.9928587983081292,0.0012239833559120757,1.0083949551883458,0.5849277192742913
"written_by, ~written_by","has_genre, starred_actors, ~has_genre, ~starred_actors",0.18879334782197865,0.0196541623358216,0.0031182084475101578,0.016516516516516516,0.8403571841071841,-0.0005923666585062417,0.9968096608921264,-0.1897468897468897
starred_actors,"has_genre, ~has_genre, ~starred_actors, ~written_by",0.22630634035717662,0.0040631200982708116,0.00368515543796655,0.016283924843423798,4.007738991115211,0.0027656455980951907,1.0124231015978953,0.9699998747385166
~written_by,"in_language, written_by",0.301993763583105,0.005669469904563924,0.0049135405839554,0.016270337922403004,2.869816437213183,0.0032013960299549934,1.0107762004405259,0.9334381605939747
~written_by,"has_genre, release_year, ~has_genre",0.301993763583105,0.008504204856845885,0.0049135405839554,0.016270337922403004,1.913210958142122,0.0023453237529547904,1.0078945805590078,0.6838312628213804
has_genre,"starred_actors, written_by, ~directed_by",0.2388736653122933,0.00963809883775867,0.003874137768118681,0.016218354430379747,1.6827337738893027,0.0015718497721011137,1.0066887358818442,0.5330638446049265
written_by,"has_genre, ~release_year",0.28696966833601056,0.007748275536237362,0.004630067088727204,0.016134343101745146,2.0823140615337667,0.002406547027917144,1.0085235900925191,0.7289522222883322
written_by,"has_genre, release_year, ~release_year",0.28696966833601056,0.007748275536237362,0.004630067088727204,0.016134343101745146,2.0823140615337667,0.002406547027917144,1.0085235900925191,0.7289522222883322
~has_genre,"has_genre, release_year, ~release_year, ~written_by",0.12888594916375318,0.005197014079183596,0.0020788056316734384,0.016129032258064516,3.1035190615835777,0.0014089835392604717,1.0111112315916495,0.7780670354702245
~has_genre,"has_genre, ~release_year, ~written_by",0.12888594916375318,0.005197014079183596,0.0020788056316734384,0.016129032258064516,3.1035190615835777,0.0014089835392604717,1.0111112315916495,0.7780670354702245
~has_genre,"written_by, ~directed_by",0.12888594916375318,0.016535953888311444,0.0020788056316734384,0.016129032258064516,0.9753917050691243,-5.244648054963724e-05,0.9995864075233556,-0.028146742567995084
~has_genre,"has_genre, ~Next in series",0.12888594916375318,0.0037796466030426156,0.0020788056316734384,0.016129032258064516,4.267338709677419,0.0015916622917367354,1.012551834600186,0.8789456557110316
~has_genre,~Next in series,0.12888594916375318,0.005385996409335727,0.0020788056316734384,0.016129032258064516,2.9946236559139785,0.0013846263722636367,1.0109191511905113,0.7646165527714502
~has_genre,"Subject, written_by",0.12888594916375318,0.003968628933194746,0.0020788056316734384,0.016129032258064516,4.064132104454685,0.0015673051247399002,1.012359754199048,0.8654951730122572
~has_genre,Produced by,0.12888594916375318,0.010299536993291128,0.0020788056316734384,0.016129032258064516,1.5659958567623555,0.0007513400303459227,1.0059250607609171,0.4149040026033191
~has_genre,"has_genre, written_by, ~directed_by",0.12888594916375318,0.0062364168950203155,0.0020788056316734384,0.016129032258064516,2.5862658846529816,0.0012750191207778786,1.0100547893853893,0.7040893806269661
~written_by,"directed_by, starred_actors",0.301993763583105,0.010205045828215062,0.004819049418879335,0.015957446808510637,1.5636820330969265,0.0017371892216786035,1.0058456831583544,0.5164478137268174
starred_actors,~Spouse (or domestic partner),0.22630634035717662,0.009165643012378343,0.003590664272890485,0.015866388308977034,1.7310720358134428,0.0015164211457388142,1.0068087759802096,0.5458533669297817
starred_actors,"directed_by, has_genre",0.22630634035717662,0.0069923462156288385,0.003590664272890485,0.015866388308977034,2.26910793883654,0.0020082519903211688,1.0090171110791553,0.7228935798215617
has_genre,"release_year, ~has_genre, ~release_year",0.2388736653122933,0.003874137768118681,0.0037796466030426156,0.015822784810126583,4.084208088916332,0.002854217114447319,1.0121407474767667,0.9921539416511483
has_genre,~Next in series,0.2388736653122933,0.005385996409335727,0.0037796466030426156,0.015822784810126583,2.937763713080169,0.0024930738993857397,1.010604582426527,0.866617008069522
has_genre,"is-a, ~has_genre",0.2388736653122933,0.005008031749031466,0.0037796466030426156,0.015822784810126583,3.159481729161691,0.0025833597031511345,1.010988623689087,0.8980012414649285
has_genre,"~has_genre, ~release_year",0.2388736653122933,0.003874137768118681,0.0037796466030426156,0.015822784810126583,4.084208088916332,0.002854217114447319,1.0121407474767667,0.9921539416511483
has_genre,"is-a, ~is-a",0.2388736653122933,0.030993102144949446,0.0037796466030426156,0.015822784810126583,0.5105260111145415,-0.0036237893057197578,0.98458578688809,-0.5574564873417722
~starred_actors,"has_genre, starred_actors, written_by, ~has_genre, ~written_by",0.1973920438439006,0.006519890390248512,0.0031182084475101578,0.015797032072762087,2.422898411971611,0.0018312339577407973,1.009426045221192,0.7317036624783269
~starred_actors,"Sport played, starred_actors, ~has_genre",0.1973920438439006,0.0073703108759331,0.0031182084475101578,0.015797032072762087,2.1433332105902716,0.001663367719944794,1.0085619749903578,0.6646295780979087
~starred_actors,"Sport played, ~has_genre",0.1973920438439006,0.009543607672682605,0.0031182084475101578,0.015797032072762087,1.6552474299608035,0.0012343762233550067,1.0063537955115593,0.49321802912572854
"written_by, ~written_by",~Subject,0.18879334782197865,0.00840971369176982,0.002929226117358027,0.015515515515515515,1.8449516932663,0.0013415281152644714,1.0072177895494885,0.5645668551674902
"written_by, ~written_by","has_genre, starred_actors, ~directed_by",0.18879334782197865,0.010771992818671455,0.002929226117358027,0.015515515515515515,1.440357023690357,0.0008955455304067309,1.0048182808074706,0.37688015480864967
starred_actors,"~Spouse (or domestic partner), ~starred_actors",0.22630634035717662,0.00614192572994425,0.0034961731078144193,0.015448851774530271,2.515310743536213,0.002106216373125155,1.0094529634761593,0.778647724422028
starred_actors,"release_year, ~starred_actors",0.22630634035717662,0.004157611263346877,0.0034961731078144193,0.015448851774530271,3.7157999620421336,0.00255527931817861,1.01146841434448,0.944661931105507
starred_actors,"has_genre, ~directed_by, ~written_by",0.22630634035717662,0.005008031749031466,0.0034961731078144193,0.015448851774530271,3.084815062827431,0.0023628237702985576,1.0106046496866283,0.8735129853840159
has_genre,"starred_actors, ~has_genre, ~starred_actors, ~written_by",0.2388736653122933,0.004157611263346877,0.00368515543796655,0.015427215189873418,3.7105958716916,0.0026920115965472073,1.0114461867120366,0.9597638033392223
~starred_actors,~Romantic relationship (with celebrities),0.1973920438439006,0.005102522914107531,0.0030237172824340926,0.015318334131163236,3.0021098168537135,0.0020165198556580713,1.0103747348723526,0.830917412291029
"starred_actors, ~starred_actors",~is-a,0.1482566380043466,0.03156004913540584,0.002267787961825569,0.015296367112810705,0.4846750094457356,-0.002411198818241686,0.9834836782566655,-0.5552211188552396
has_genre,"release_year, written_by, ~release_year, ~written_by",0.2388736653122933,0.013984692431257677,0.003590664272890485,0.015031645569620255,1.074864223400616,0.00025008953357087737,1.001062930736458,0.09150903329086228
has_genre,"directed_by, starred_actors",0.2388736653122933,0.010205045828215062,0.003590664272890485,0.015031645569620255,1.4729620839193627,0.0011529475712248253,1.004900258693282,0.4218693848214578
has_genre,"release_year, written_by, ~has_genre, ~written_by",0.2388736653122933,0.0037796466030426156,0.003590664272890485,0.015031645569620255,3.976997626582279,0.002687806235236537,1.0114237162198827,0.9834819824234702
has_genre,"directed_by, ~has_genre",0.2388736653122933,0.004157611263346877,0.003590664272890485,0.015031645569620255,3.615452387802072,0.002597520431471142,1.0110399834242003,0.9504459472704105
has_genre,"written_by, ~release_year, ~written_by",0.2388736653122933,0.013984692431257677,0.003590664272890485,0.015031645569620255,1.074864223400616,0.00025008953357087737,1.001062930736458,0.09150903329086228
